playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xPlayStopped,playStopped,xPlayContinuedInZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,penalityMinutes,penalties
8464999,2012,Mathieu Garon,T.B,G,5on5,18,44474.0,27.7,31.0,676.0,11.01,10.0,196.38,27.11,389.0,87.0,20.0,12.01,10.17,5.52,14.0,9.0,8.0,0.0,0.0
8464999,2012,Mathieu Garon,T.B,G,4on5,18,4615.0,8.85,9.0,115.0,0.24,0.0,34.09,8.29,48.0,18.0,13.0,1.4,2.07,5.39,1.0,1.0,7.0,0.0,0.0
8464999,2012,Mathieu Garon,T.B,G,5on4,18,4721.0,0.21,1.0,8.0,1.92,1.0,0.92,0.21,3.0,1.0,0.0,0.11,0.1,0.0,1.0,0.0,0.0,0.0,0.0
8476846,2012,Cristopher Nilstorp,DAL,G,other,5,722.0,2.38,5.0,24.0,0.14,0.0,8.26,2.22,9.0,9.0,2.0,0.29,1.12,0.97,2.0,1.0,2.0,0.0,0.0
8476846,2012,Cristopher Nilstorp,DAL,G,all,5,17478.0,10.9,15.0,245.0,3.97,3.0,81.77,10.63,158.0,31.0,9.0,4.18,3.76,2.96,7.0,5.0,3.0,0.0,0.0
8476846,2012,Cristopher Nilstorp,DAL,G,5on5,5,12971.0,7.06,9.0,172.0,3.09,3.0,56.87,6.97,115.0,20.0,5.0,3.31,2.45,1.3,5.0,4.0,0.0,0.0,0.0
8476846,2012,Cristopher Nilstorp,DAL,G,4on5,5,1781.0,1.05,1.0,44.0,0.1,0.0,15.59,1.03,31.0,1.0,1.0,0.53,0.08,0.44,0.0,0.0,1.0,0.0,0.0
8476846,2012,Cristopher Nilstorp,DAL,G,5on4,5,2004.0,0.41,0.0,5.0,0.64,0.0,1.05,0.41,3.0,1.0,1.0,0.05,0.11,0.25,0.0,0.0,0.0,0.0,0.0
8471715,2012,Ondrej Pavelec,WPG,G,other,44,3632.0,7.82,8.0,117.0,1.75,2.0,34.82,7.35,57.0,22.0,7.0,1.9,2.77,3.15,1.0,4.0,3.0,0.0,0.0
8471715,2012,Ondrej Pavelec,WPG,G,all,44,153163.0,106.13,119.0,2373.0,39.96,48.0,703.6,102.74,1341.0,322.0,86.0,39.68,38.96,27.49,44.0,44.0,31.0,2.0,1.0
8471715,2012,Ondrej Pavelec,WPG,G,5on5,44,126265.0,80.13,90.0,1953.0,32.47,39.0,575.07,77.85,1122.0,251.0,60.0,33.48,30.02,16.62,37.0,33.0,20.0,0.0,0.0
8471715,2012,Ondrej Pavelec,WPG,G,4on5,44,10663.0,15.82,19.0,260.0,0.76,1.0,85.24,15.18,132.0,44.0,16.0,3.47,5.56,6.78,6.0,6.0,7.0,0.0,0.0
8471715,2012,Ondrej Pavelec,WPG,G,5on4,44,12603.0,2.07,2.0,39.0,4.94,6.0,7.56,2.05,28.0,5.0,2.0,0.76,0.6,0.71,0.0,1.0,1.0,2.0,1.0
8475252,2012,Matt Hackett,MIN,G,other,1,103.0,0.18,1.0,2.0,0.04,0.0,0.82,0.18,1.0,1.0,0.0,0.02,0.17,0.0,0.0,1.0,0.0,0.0,0.0
8475252,2012,Matt Hackett,MIN,G,all,1,3552.0,3.49,5.0,51.0,1.18,1.0,14.58,3.24,22.0,12.0,4.0,0.69,1.48,1.33,0.0,2.0,3.0,0.0,0.0
8475252,2012,Matt Hackett,MIN,G,5on5,1,2796.0,2.35,2.0,39.0,0.92,1.0,9.58,2.18,16.0,7.0,3.0,0.47,0.84,1.04,0.0,0.0,2.0,0.0,0.0
8475252,2012,Matt Hackett,MIN,G,4on5,1,365.0,0.96,2.0,10.0,0.02,0.0,4.18,0.88,5.0,4.0,1.0,0.2,0.47,0.29,0.0,1.0,1.0,0.0,0.0
8475252,2012,Matt Hackett,MIN,G,5on4,1,288.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471306,2012,Thomas Greiss,S.J,G,other,6,356.0,0.57,0.0,10.0,0.06,0.0,2.86,0.56,1.0,5.0,0.0,0.01,0.56,0.0,0.0,0.0,0.0,0.0,0.0
8471306,2012,Thomas Greiss,S.J,G,all,6,18492.0,12.8,13.0,285.0,5.47,7.0,85.49,12.52,156.0,47.0,11.0,4.48,5.74,2.58,8.0,3.0,2.0,0.0,0.0
8471306,2012,Thomas Greiss,S.J,G,5on5,6,14382.0,9.67,10.0,232.0,3.88,7.0,69.34,9.44,132.0,32.0,9.0,3.69,3.85,2.13,7.0,1.0,2.0,0.0,0.0
8471306,2012,Thomas Greiss,S.J,G,4on5,6,1654.0,1.81,3.0,32.0,0.04,0.0,11.45,1.78,16.0,8.0,1.0,0.59,1.01,0.21,1.0,2.0,0.0,0.0,0.0
8471306,2012,Thomas Greiss,S.J,G,5on4,6,2100.0,0.76,0.0,11.0,1.48,0.0,1.84,0.74,7.0,2.0,1.0,0.19,0.32,0.24,0.0,0.0,0.0,0.0,0.0
8471239,2012,Cory Schneider,VAN,G,other,30,2481.0,5.68,2.0,86.0,1.48,2.0,26.3,5.08,48.0,13.0,8.0,1.4,1.52,2.76,0.0,0.0,2.0,0.0,0.0
8471239,2012,Cory Schneider,VAN,G,all,30,103999.0,67.38,61.0,1465.0,25.57,23.0,442.05,64.48,839.0,213.0,58.0,23.65,26.53,17.2,22.0,19.0,20.0,0.0,0.0
8471239,2012,Cory Schneider,VAN,G,5on5,30,82307.0,48.69,45.0,1108.0,20.04,15.0,331.36,47.05,648.0,153.0,39.0,18.91,19.19,10.6,21.0,11.0,13.0,0.0,0.0
8471239,2012,Cory Schneider,VAN,G,4on5,30,9921.0,11.55,12.0,237.0,0.51,0.0,78.23,10.89,123.0,40.0,10.0,3.0,4.97,3.57,1.0,6.0,5.0,0.0,0.0
8471239,2012,Cory Schneider,VAN,G,5on4,30,9290.0,1.37,1.0,29.0,3.5,6.0,5.48,1.37,19.0,6.0,1.0,0.33,0.77,0.27,0.0,1.0,0.0,0.0,0.0
8475824,2012,Sami Aittokallio,COL,G,other,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475824,2012,Sami Aittokallio,COL,G,all,1,2960.0,2.31,2.0,51.0,0.73,2.0,15.69,2.19,28.0,10.0,1.0,0.88,1.17,0.25,1.0,1.0,0.0,0.0,0.0
8475824,2012,Sami Aittokallio,COL,G,5on5,1,2512.0,1.41,1.0,36.0,0.67,2.0,11.44,1.36,21.0,6.0,1.0,0.56,0.6,0.25,0.0,1.0,0.0,0.0,0.0
8475824,2012,Sami Aittokallio,COL,G,4on5,1,275.0,0.82,1.0,13.0,0.0,0.0,3.78,0.76,5.0,4.0,0.0,0.25,0.57,0.0,1.0,0.0,0.0,0.0,0.0
8475824,2012,Sami Aittokallio,COL,G,5on4,1,168.0,0.08,0.0,2.0,0.06,0.0,0.47,0.07,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8455710,2012,Martin Brodeur,N.J,G,other,29,3042.0,4.42,7.0,62.0,1.75,3.0,20.1,4.33,37.0,7.0,5.0,1.24,0.73,2.45,2.0,1.0,4.0,0.0,0.0
8455710,2012,Martin Brodeur,N.J,G,all,29,105141.0,58.92,65.0,1173.0,26.86,27.0,342.6,57.28,659.0,155.0,57.0,19.12,18.53,21.28,21.0,18.0,26.0,0.0,0.0
8455710,2012,Martin Brodeur,N.J,G,5on5,29,83231.0,37.95,39.0,894.0,19.16,18.0,262.71,37.07,521.0,118.0,31.0,15.21,14.03,8.71,16.0,13.0,10.0,0.0,0.0
8455710,2012,Martin Brodeur,N.J,G,4on5,29,9388.0,13.44,16.0,179.0,0.87,1.0,52.79,12.93,83.0,22.0,17.0,2.12,2.86,8.46,2.0,4.0,10.0,0.0,0.0
8455710,2012,Martin Brodeur,N.J,G,5on4,29,9480.0,1.97,2.0,29.0,4.88,5.0,5.19,1.85,15.0,7.0,2.0,0.47,0.8,0.7,1.0,0.0,1.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,other,24,3841.0,5.11,1.0,73.0,0.8,2.0,25.88,4.52,44.0,12.0,5.0,1.67,1.43,2.02,0.0,0.0,1.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,all,24,85236.0,53.44,40.0,1194.0,24.55,25.0,372.55,50.9,729.0,141.0,49.0,19.69,17.12,16.63,12.0,13.0,15.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,5on5,24,64780.0,35.78,29.0,885.0,18.92,18.0,269.92,34.98,538.0,104.0,32.0,14.8,12.57,8.41,9.0,10.0,10.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,4on5,24,8329.0,11.05,9.0,207.0,0.73,1.0,71.69,9.93,133.0,17.0,11.0,2.94,2.11,6.0,3.0,2.0,4.0,0.0,0.0
8467950,2012,Craig Anderson,OTT,G,5on4,24,8286.0,1.13,0.0,26.0,3.97,4.0,4.1,1.12,14.0,5.0,1.0,0.28,0.64,0.2,0.0,0.0,0.0,0.0,0.0
8466141,2012,Roberto Luongo,VAN,G,other,20,1389.0,3.08,3.0,40.0,0.62,2.0,14.08,2.9,19.0,9.0,3.0,0.91,1.08,1.1,2.0,0.0,1.0,0.0,0.0
8466141,2012,Roberto Luongo,VAN,G,all,20,71815.0,46.35,51.0,963.0,18.63,19.0,306.91,45.18,576.0,144.0,32.0,17.32,17.42,11.61,22.0,15.0,14.0,0.0,0.0
8466141,2012,Roberto Luongo,VAN,G,5on5,20,57851.0,32.8,35.0,774.0,14.58,13.0,243.95,32.06,469.0,114.0,17.0,14.46,13.73,4.61,18.0,11.0,6.0,0.0,0.0
8466141,2012,Roberto Luongo,VAN,G,4on5,20,6135.0,9.27,12.0,123.0,0.35,0.0,43.77,9.02,71.0,18.0,11.0,1.45,2.25,5.56,1.0,4.0,7.0,0.0,0.0
8466141,2012,Roberto Luongo,VAN,G,5on4,20,6440.0,1.14,1.0,19.0,2.94,4.0,3.64,1.14,13.0,3.0,1.0,0.44,0.36,0.34,1.0,0.0,0.0,0.0,0.0
8468540,2012,Dan Ellis,CAR,G,other,19,1357.0,5.63,3.0,52.0,0.47,0.0,17.39,5.08,21.0,10.0,12.0,0.68,1.08,3.88,0.0,0.0,3.0,0.0,0.0
8468540,2012,Dan Ellis,CAR,G,all,19,58624.0,54.49,52.0,985.0,18.27,13.0,301.39,52.38,565.0,134.0,64.0,17.12,16.23,21.15,16.0,13.0,23.0,0.0,0.0
8468540,2012,Dan Ellis,CAR,G,5on5,19,48564.0,38.14,34.0,783.0,15.08,13.0,237.65,36.72,454.0,111.0,37.0,14.23,13.57,10.34,11.0,13.0,10.0,0.0,0.0
8468540,2012,Dan Ellis,CAR,G,4on5,19,4362.0,8.86,13.0,127.0,0.39,0.0,41.21,8.71,78.0,8.0,12.0,1.79,0.99,6.08,4.0,0.0,9.0,0.0,0.0
8468540,2012,Dan Ellis,CAR,G,5on4,19,4341.0,1.3,1.0,16.0,2.09,0.0,2.95,1.3,8.0,2.0,3.0,0.21,0.24,0.85,0.0,0.0,1.0,0.0,0.0
8471418,2012,Anton Khudobin,BOS,G,other,14,1852.0,3.56,3.0,46.0,0.53,1.0,13.87,3.48,18.0,15.0,2.0,0.53,1.77,1.26,1.0,1.0,1.0,0.0,0.0
8471418,2012,Anton Khudobin,BOS,G,all,14,48180.0,31.99,31.0,708.0,13.84,22.0,214.17,31.16,401.0,105.0,25.0,10.86,12.38,8.76,9.0,11.0,11.0,4.0,2.0
8471418,2012,Anton Khudobin,BOS,G,5on5,14,38215.0,20.89,24.0,531.0,11.73,18.0,159.1,20.33,311.0,70.0,16.0,8.42,8.22,4.25,8.0,10.0,6.0,2.0,1.0
8471418,2012,Anton Khudobin,BOS,G,4on5,14,5058.0,6.6,3.0,119.0,0.62,1.0,39.12,6.4,64.0,18.0,6.0,1.66,2.03,2.91,0.0,0.0,3.0,2.0,1.0
8471418,2012,Anton Khudobin,BOS,G,5on4,14,3055.0,0.94,1.0,12.0,0.96,2.0,2.07,0.94,8.0,2.0,1.0,0.24,0.35,0.35,0.0,0.0,1.0,0.0,0.0
8471774,2012,Alex Stalock,S.J,G,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471774,2012,Alex Stalock,S.J,G,all,2,2509.0,1.1,2.0,27.0,0.41,0.0,8.64,1.07,16.0,5.0,0.0,0.44,0.66,0.0,1.0,1.0,0.0,0.0,0.0
8471774,2012,Alex Stalock,S.J,G,5on5,2,2025.0,0.58,1.0,20.0,0.32,0.0,6.29,0.58,13.0,2.0,0.0,0.34,0.24,0.0,1.0,0.0,0.0,0.0,0.0
8471774,2012,Alex Stalock,S.J,G,4on5,2,240.0,0.16,0.0,4.0,0.0,0.0,1.58,0.15,2.0,1.0,0.0,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0
8471774,2012,Alex Stalock,S.J,G,5on4,2,244.0,0.04,0.0,1.0,0.07,0.0,0.2,0.04,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475215,2012,Robin Lehner,OTT,G,other,12,1798.0,1.89,1.0,38.0,0.37,0.0,9.88,1.84,20.0,5.0,2.0,0.86,0.55,0.49,1.0,0.0,0.0,0.0,0.0
8475215,2012,Robin Lehner,OTT,G,all,12,44088.0,31.05,27.0,730.0,12.21,6.0,226.84,30.36,439.0,100.0,23.0,12.8,11.72,6.53,15.0,7.0,5.0,0.0,0.0
8475215,2012,Robin Lehner,OTT,G,5on5,12,35229.0,22.04,22.0,582.0,9.99,6.0,180.4,21.59,355.0,76.0,12.0,9.88,8.95,3.2,13.0,5.0,4.0,0.0,0.0
8475215,2012,Robin Lehner,OTT,G,4on5,12,3742.0,6.11,3.0,91.0,0.19,0.0,32.96,5.92,51.0,16.0,8.0,1.61,1.89,2.6,1.0,1.0,1.0,0.0,0.0
8475215,2012,Robin Lehner,OTT,G,5on4,12,3319.0,0.88,1.0,14.0,1.56,0.0,2.41,0.88,8.0,3.0,1.0,0.31,0.33,0.24,0.0,1.0,0.0,0.0,0.0
8471679,2012,Carey Price,MTL,G,other,39,4201.0,6.54,8.0,92.0,1.9,0.0,29.34,6.39,52.0,19.0,5.0,1.39,2.48,2.67,3.0,2.0,3.0,0.0,0.0
8471679,2012,Carey Price,MTL,G,all,39,133741.0,86.74,97.0,1939.0,36.98,49.0,552.31,82.62,1090.0,227.0,76.0,28.88,27.52,30.34,31.0,33.0,33.0,0.0,0.0
8471679,2012,Carey Price,MTL,G,5on5,39,104933.0,53.54,61.0,1505.0,28.4,40.0,424.53,52.32,865.0,164.0,36.0,23.49,19.81,10.23,25.0,25.0,11.0,0.0,0.0
8471679,2012,Carey Price,MTL,G,4on5,39,11024.0,23.53,25.0,282.0,0.59,3.0,87.24,20.8,132.0,40.0,32.0,2.96,4.77,15.8,2.0,6.0,17.0,0.0,0.0
8471679,2012,Carey Price,MTL,G,5on4,39,13583.0,2.0,1.0,49.0,5.95,6.0,8.04,1.99,34.0,3.0,2.0,0.89,0.36,0.75,0.0,0.0,1.0,0.0,0.0
8470140,2013,Kari Lehtonen,DAL,G,other,65,6857.0,17.16,17.0,222.0,2.73,4.0,71.47,15.9,110.0,45.0,18.0,4.01,5.75,7.4,4.0,6.0,7.0,0.0,0.0
8470140,2013,Kari Lehtonen,DAL,G,all,65,228239.0,180.27,153.0,3571.0,65.54,59.0,1068.21,172.85,1985.0,508.0,183.0,57.88,61.85,60.53,55.0,56.0,42.0,4.0,2.0
8470140,2013,Kari Lehtonen,DAL,G,5on5,65,181790.0,117.84,103.0,2744.0,49.42,38.0,814.11,114.62,1564.0,367.0,102.0,46.3,44.66,26.88,45.0,41.0,17.0,4.0,2.0
8470140,2013,Kari Lehtonen,DAL,G,4on5,65,17422.0,36.46,29.0,487.0,1.37,3.0,159.92,34.0,247.0,72.0,50.0,5.66,8.41,22.39,5.0,9.0,15.0,0.0,0.0
8470140,2013,Kari Lehtonen,DAL,G,5on4,65,22170.0,7.28,3.0,106.0,11.68,13.0,19.28,6.82,59.0,20.0,11.0,1.74,2.56,2.98,1.0,0.0,2.0,0.0,0.0
8470147,2013,Curtis McElhinney,CBJ,G,other,28,2654.0,3.87,3.0,60.0,1.01,1.0,17.99,3.73,34.0,5.0,5.0,1.36,0.51,2.0,0.0,0.0,3.0,0.0,0.0
8470147,2013,Curtis McElhinney,CBJ,G,all,28,85389.0,52.79,64.0,1240.0,21.63,30.0,382.86,51.33,766.0,124.0,48.0,19.64,14.56,18.59,24.0,18.0,22.0,0.0,0.0
8470147,2013,Curtis McElhinney,CBJ,G,5on5,28,67737.0,33.14,45.0,951.0,16.76,23.0,287.6,32.42,594.0,90.0,24.0,15.13,10.5,7.51,22.0,13.0,10.0,0.0,0.0
8470147,2013,Curtis McElhinney,CBJ,G,4on5,28,8314.0,14.51,16.0,206.0,0.59,2.0,73.62,13.95,124.0,24.0,18.0,2.85,2.81,8.84,2.0,5.0,9.0,0.0,0.0
8470147,2013,Curtis McElhinney,CBJ,G,5on4,28,6684.0,1.27,0.0,23.0,3.26,4.0,3.65,1.22,14.0,5.0,1.0,0.28,0.74,0.25,0.0,0.0,0.0,0.0,0.0
8460705,2013,Evgeni Nabokov,NYI,G,other,40,2991.0,6.17,5.0,118.0,1.45,1.0,29.85,5.86,51.0,20.0,7.0,1.69,2.37,2.11,1.0,0.0,4.0,0.0,0.0
8460705,2013,Evgeni Nabokov,NYI,G,all,40,134054.0,97.42,103.0,2077.0,36.64,44.0,588.43,94.21,1116.0,303.0,87.0,32.12,36.21,29.09,30.0,35.0,38.0,4.0,2.0
8460705,2013,Evgeni Nabokov,NYI,G,5on5,40,108953.0,72.58,73.0,1646.0,28.42,38.0,464.69,70.16,899.0,230.0,62.0,26.45,27.51,18.61,26.0,26.0,21.0,4.0,2.0
8460705,2013,Evgeni Nabokov,NYI,G,4on5,40,10738.0,15.64,24.0,270.0,1.19,0.0,84.95,15.16,142.0,41.0,15.0,3.22,4.79,7.62,3.0,8.0,13.0,0.0,0.0
8460705,2013,Evgeni Nabokov,NYI,G,5on4,40,11372.0,1.97,1.0,29.0,5.37,5.0,4.91,1.97,18.0,7.0,2.0,0.49,0.93,0.54,0.0,1.0,0.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,other,17,1965.0,3.26,3.0,55.0,0.48,0.0,14.45,3.18,25.0,10.0,3.0,0.87,1.12,1.27,1.0,0.0,2.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,all,17,54851.0,39.89,47.0,811.0,14.52,13.0,247.19,38.51,461.0,129.0,34.0,13.58,15.59,10.73,13.0,19.0,15.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,5on5,17,42624.0,27.76,27.0,630.0,11.21,13.0,191.56,26.91,371.0,91.0,22.0,10.66,10.84,6.25,7.0,11.0,9.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,4on5,17,4177.0,7.62,16.0,107.0,0.41,0.0,37.75,7.14,54.0,25.0,7.0,1.8,3.2,2.62,5.0,8.0,3.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,5on4,17,6085.0,1.27,1.0,19.0,2.42,0.0,3.43,1.27,11.0,3.0,2.0,0.26,0.42,0.59,0.0,0.0,1.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,other,2,237.0,0.02,1.0,1.0,0.13,0.0,0.34,0.02,1.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,all,2,4238.0,4.14,9.0,74.0,1.31,0.0,20.84,3.98,36.0,13.0,4.0,1.01,1.7,1.43,2.0,4.0,3.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,5on5,2,3363.0,3.43,5.0,63.0,1.0,0.0,18.25,3.33,32.0,11.0,3.0,0.89,1.49,1.05,0.0,3.0,2.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,4on5,2,332.0,0.68,3.0,8.0,0.0,0.0,2.05,0.61,2.0,2.0,1.0,0.08,0.21,0.38,1.0,1.0,1.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,5on4,2,306.0,0.02,0.0,2.0,0.18,0.0,0.21,0.02,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471251,2013,Justin Peters,CAR,G,other,21,2416.0,3.54,3.0,59.0,0.96,2.0,17.76,3.28,28.0,10.0,4.0,1.0,1.13,1.41,1.0,1.0,1.0,0.0,0.0
8471251,2013,Justin Peters,CAR,G,all,21,73520.0,54.73,51.0,1153.0,20.07,23.0,356.62,52.88,684.0,160.0,43.0,21.23,19.58,13.92,15.0,22.0,14.0,4.0,2.0
8471251,2013,Justin Peters,CAR,G,5on5,21,58854.0,40.76,38.0,930.0,15.83,11.0,281.8,39.69,554.0,125.0,29.0,17.42,15.25,8.08,12.0,18.0,8.0,4.0,2.0
8471251,2013,Justin Peters,CAR,G,4on5,21,5875.0,8.78,9.0,140.0,0.33,1.0,52.72,8.26,91.0,16.0,9.0,2.6,1.97,4.21,2.0,2.0,5.0,0.0,0.0
8471251,2013,Justin Peters,CAR,G,5on4,21,6375.0,1.29,0.0,20.0,2.77,9.0,3.36,1.29,10.0,7.0,1.0,0.19,0.89,0.21,0.0,0.0,0.0,0.0,0.0
8471227,2013,Devan Dubnyk,NSH,G,other,34,3935.0,5.85,12.0,89.0,1.72,4.0,27.89,5.56,47.0,24.0,4.0,1.66,2.72,1.47,3.0,6.0,3.0,2.0,1.0
8471227,2013,Devan Dubnyk,NSH,G,all,34,108097.0,80.88,103.0,1774.0,25.41,26.0,512.78,78.54,1011.0,245.0,62.0,31.09,28.83,20.95,40.0,42.0,21.0,6.0,3.0
8471227,2013,Devan Dubnyk,NSH,G,5on5,34,84991.0,56.78,71.0,1365.0,19.06,17.0,386.48,55.13,773.0,188.0,37.0,24.49,22.19,10.1,34.0,29.0,8.0,2.0,1.0
8471227,2013,Devan Dubnyk,NSH,G,4on5,34,9235.0,15.64,15.0,278.0,0.48,1.0,91.13,15.25,170.0,23.0,18.0,4.31,2.71,8.62,2.0,4.0,9.0,2.0,1.0
8471227,2013,Devan Dubnyk,NSH,G,5on4,34,9936.0,2.47,5.0,39.0,3.96,4.0,6.55,2.46,20.0,9.0,3.0,0.61,1.09,0.77,1.0,3.0,1.0,0.0,0.0
8460703,2013,Tim Thomas,DAL,G,other,48,4694.0,8.76,4.0,121.0,1.21,3.0,39.35,7.73,61.0,24.0,11.0,2.04,3.07,3.65,2.0,1.0,1.0,0.0,0.0
8460703,2013,Tim Thomas,DAL,G,all,48,158249.0,117.66,128.0,2375.0,41.62,51.0,722.63,113.45,1379.0,335.0,108.0,39.2,40.47,37.99,44.0,37.0,47.0,4.0,2.0
8460703,2013,Tim Thomas,DAL,G,5on5,48,128188.0,80.01,97.0,1861.0,34.15,46.0,559.24,78.09,1097.0,252.0,61.0,32.01,30.1,17.9,40.0,29.0,28.0,4.0,2.0
8460703,2013,Tim Thomas,DAL,G,4on5,48,11592.0,25.58,25.0,331.0,0.61,0.0,111.97,24.4,184.0,46.0,33.0,4.41,5.54,15.63,2.0,6.0,17.0,0.0,0.0
8460703,2013,Tim Thomas,DAL,G,5on4,48,13775.0,2.78,2.0,52.0,5.42,2.0,8.53,2.69,29.0,11.0,3.0,0.53,1.44,0.8,0.0,1.0,1.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,other,20,1872.0,1.71,2.0,38.0,0.68,2.0,12.66,1.63,23.0,1.0,4.0,0.68,0.12,0.92,0.0,0.0,2.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,all,20,70282.0,47.97,51.0,1086.0,17.47,26.0,334.45,46.14,636.0,141.0,40.0,18.12,16.48,13.38,20.0,17.0,14.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,5on5,20,55607.0,31.13,37.0,844.0,12.99,19.0,251.54,30.38,495.0,109.0,17.0,13.8,12.63,4.69,16.0,14.0,7.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,4on5,20,6147.0,13.79,10.0,182.0,0.25,0.0,66.17,12.82,105.0,28.0,17.0,3.22,3.38,7.19,3.0,2.0,5.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,5on4,20,6656.0,1.05,2.0,17.0,3.51,5.0,3.2,1.04,11.0,3.0,1.0,0.34,0.34,0.37,1.0,1.0,0.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,other,1,120.0,0.08,0.0,2.0,0.0,0.0,0.6,0.08,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,all,1,3600.0,3.87,6.0,71.0,1.09,0.0,24.81,3.56,45.0,12.0,3.0,1.72,1.46,0.69,1.0,4.0,1.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,5on5,1,2643.0,1.87,3.0,46.0,0.78,0.0,14.56,1.79,29.0,6.0,0.0,1.05,0.82,0.0,1.0,2.0,0.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,4on5,1,465.0,1.8,2.0,20.0,0.01,0.0,9.17,1.57,12.0,5.0,3.0,0.57,0.54,0.69,0.0,1.0,1.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,5on4,1,372.0,0.12,1.0,3.0,0.3,0.0,0.48,0.12,2.0,1.0,0.0,0.02,0.1,0.0,0.0,1.0,0.0,0.0,0.0
8475215,2013,Robin Lehner,OTT,G,other,36,3831.0,9.35,6.0,137.0,1.29,1.0,49.64,8.65,79.0,36.0,6.0,3.09,4.65,1.6,1.0,4.0,1.0,0.0,0.0
8475215,2013,Robin Lehner,OTT,G,all,36,115330.0,91.66,99.0,1900.0,32.96,33.0,607.09,88.57,1145.0,297.0,71.0,33.54,37.14,20.98,30.0,50.0,19.0,4.0,1.0
8475215,2013,Robin Lehner,OTT,G,5on5,36,90408.0,61.19,71.0,1420.0,25.94,26.0,447.55,59.67,880.0,198.0,41.0,25.02,24.97,11.2,26.0,39.0,6.0,4.0,1.0
8475215,2013,Robin Lehner,OTT,G,4on5,36,11317.0,16.74,16.0,279.0,0.87,2.0,98.09,16.04,157.0,47.0,18.0,4.73,5.61,6.39,3.0,4.0,9.0,0.0,0.0
8475215,2013,Robin Lehner,OTT,G,5on4,36,9774.0,2.74,3.0,44.0,4.47,3.0,7.26,2.64,22.0,10.0,4.0,0.53,1.16,1.05,0.0,2.0,1.0,0.0,0.0
8469514,2013,Peter Budaj,MTL,G,other,24,1960.0,2.57,4.0,60.0,0.81,3.0,14.9,2.52,27.0,11.0,1.0,0.89,1.41,0.27,1.0,2.0,1.0,2.0,1.0
8469514,2013,Peter Budaj,MTL,G,all,24,80297.0,54.31,56.0,1246.0,18.85,23.0,359.43,52.78,673.0,167.0,47.0,21.03,19.86,13.42,20.0,19.0,17.0,6.0,3.0
8469514,2013,Peter Budaj,MTL,G,5on5,24,62915.0,37.56,39.0,962.0,14.25,17.0,280.38,36.52,554.0,107.0,29.0,16.87,13.01,7.69,17.0,13.0,9.0,4.0,2.0
8469514,2013,Peter Budaj,MTL,G,4on5,24,7715.0,11.56,10.0,186.0,0.48,0.0,57.05,11.16,71.0,43.0,12.0,2.71,4.79,4.06,2.0,4.0,4.0,0.0,0.0
